"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"53","53","420","Inf","25","1","21","1800","Curve 161","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.0563008833666929","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","53","Inf","Inf","0","367",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","0.0563008647781171","0.550928537028969",NA,"Inf","0.0563008647781171","6.21324200566203","7.84602056222635",NA,"Inf","6.21324200566203","4","8","1","1","","",NA,"1.85885757897353e-08","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 161","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.73478879357613","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","68","Inf","Inf","0","352",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","1.73478878368962","2.2854772224138",NA,"Inf","1.73478878368962","7.79658792259535","9.00238635248291",NA,"Inf","7.79658792259535","4","8","1","1","","",NA,"9.88651116529127e-09","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 161","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.13094165570588","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","3.13094165305768","3.51699827923907",NA,"Inf","3.13094165305768","9.11360243322836","9.82340039036642",NA,"Inf","9.11360243322836","4","8","1","1","","",NA,"2.64820343431893e-09","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 161","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.44900333981551","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","5.77238003025544","5.44900331293264",NA,"Inf","5.44900331293264","11.6053157319927","11.1114037461621",NA,"Inf","11.1114037461621","4","8","1","1","","",NA,"2.68828719285352e-08","FALSE","TRUE","FALSE","Aj"
"132","132","420","Inf","25","1","21","1800","Curve 161","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.84653670041332","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","132","Inf","Inf","0","288",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","8.1387810858776","6.84653667381168",NA,"Inf","6.84653667381168","13.8375816941307","12.0430926534148",NA,"Inf","12.0430926534148","4","8","1","1","","",NA,"2.66016373373645e-08","FALSE","TRUE","FALSE","Aj"
"182","182","420","Inf","25","1","21","1800","Curve 161","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.82238026131144","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","182","Inf","Inf","0","238",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","12.4261153830833","8.82238023510741",NA,"Inf","8.82238023510741","17.8818963284661","13.3603216942786",NA,"Inf","13.3603216942786","4","8","1","1","","",NA,"2.62040238396821e-08","FALSE","TRUE","FALSE","Aj"
"240","240","420","Inf","25","1","21","1800","Curve 161","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10.3257556063065","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","16.7710877032108","10.325755580405",NA,"Inf","10.325755580405","21.9805818803547","14.3625719244771",NA,"Inf","14.3625719244771","4","8","1","1","","",NA,"2.59014854009365e-08","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 161","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.4510297882295","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","25.5807366433951","12.4510297627557",NA,"Inf","12.4510297627557","30.2908720658821","15.7794213793775",NA,"Inf","15.7794213793775","4","8","1","1","","",NA,"2.54737990701415e-08","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 161","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.1515956127313","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","29.556623871158","13.1515955873985",NA,"Inf","13.1515955873985","34.0413934353467","16.2464652624727",NA,"Inf","16.2464652624727","4","8","1","1","","",NA,"2.53328185095825e-08","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 161","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14.1177405911901","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","36.4058817108927","14.1177405660517",NA,"Inf","14.1177405660517","40.5024136860021","16.8905619149082",NA,"Inf","16.8905619149082","4","8","1","1","","",NA,"2.51383962535101e-08","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 161","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14.7123098770325","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","41.70028620321","14.7123098520138",NA,"Inf","14.7123098520138","45.4967145928208","17.2869414388829",NA,"Inf","17.2869414388829","4","8","1","1","","",NA,"2.50187479622355e-08","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 161","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15.0960821382835","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","45.7030318995163","15.096082113342",NA,"Inf","15.096082113342","49.2725720079156","17.5427896131017",NA,"Inf","17.5427896131017","4","8","1","1","","",NA,"2.4941515519572e-08","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 161","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15.4744284066935","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","1329","Inf","Inf","0","-909",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","50.2131368955266","15.4744283818281",NA,"Inf","15.4744283818281","53.5270299935319","17.7950204587591",NA,"Inf","17.7950204587591","4","8","1","1","","",NA,"2.48653808654353e-08","FALSE","TRUE","FALSE","Aj"
"25","25","420","Inf","25","1","21","1800","Curve 162","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.26966015244226","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","25","Inf","Inf","0","395","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","-1.26959822395166",NA,"-Inf","-0.816309879982943","-1.26959822395166","0.948747900720346",NA,"Inf","0","0.948747900720346","4","8","1","1","","",NA,"-6.19284905949424e-05","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 162","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.964208774897455","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","33","Inf","Inf","0","387","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","-0.964150385681844",NA,"-Inf","-0.816309879982943","-0.964150385681844","1.23688198980825",NA,"Inf","0","1.23688198980825","4","8","1","1","","",NA,"-5.83892156110766e-05","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 162","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.666209412093087","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","41","Inf","Inf","0","379","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","-0.666154475805724",NA,"9.05164136199703","Inf","-0.666154475805724","1.51798654936396",NA,"99.7594281550177","Inf","1.51798654936396","4","8","1","1","","",NA,"-5.49362873626391e-05","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 162","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.447437711500411","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","47","Inf","Inf","0","373","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","-0.447385310127814",NA,"8.9918605854469","Inf","-0.447385310127814","1.72435518706714",NA,"45.8434352158873","Inf","1.72435518706714","4","8","1","1","","",NA,"-5.2401372597044e-05","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 162","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.232597067767288","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","53","Inf","Inf","0","367","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","-0.232547155760173",NA,"8.97687449333074","Inf","-0.232547155760173","1.92701563560948",NA,"32.327551292193","Inf","1.92701563560948","4","8","1","1","","",NA,"-4.99120071142389e-05","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 162","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.287986218598794","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","68","Inf","Inf","0","352","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","0.288030098590544",NA,"8.96477698112295","Inf","0.288030098590544","2.41808492531822",NA,"21.4168636026558","Inf","2.41808492531822","4","8","1","1","","",NA,"-4.38799917495958e-05","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 162","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.721003245898221","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","81","Inf","Inf","0","339","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","0.72104210850768",NA,"8.96096221744175","Inf","0.72104210850768","2.82655244549554",NA,"17.9763467079418","Inf","2.82655244549554","4","8","1","1","","",NA,"-3.88626094586231e-05","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 162","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.54024576509779","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","107","Inf","Inf","0","313","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","1.5402751351177",NA,"8.95758253986039","Inf","1.5402751351177","3.59934875405706",NA,"14.9282318601811","Inf","3.59934875405706","4","8","1","1","","",NA,"-2.93700199101021e-05","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 162","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.27418541668303","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","132","Inf","Inf","0","288","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","2.27420628252048",NA,"8.95607715206832","Inf","2.27420628252048","4.29167836361658",NA,"13.5705298989179","Inf","4.29167836361658","4","8","1","1","","",NA,"-2.08658374454274e-05","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 162","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.60390280877291","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","182","Inf","Inf","0","238","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651",NA,"0.816309879982943","3.25605702219866","24.281327805125","3.60390826713196",NA,"8.95462351732457","Inf","3.60390826713196","5.5460086357332",NA,"12.2595037613723","Inf","5.5460086357332","4","8","1","1","","",NA,"-5.45835904697256e-06","TRUE","FALSE","FALSE","Ac"
