"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","gmc_at_25","gmc_tl","drawdown_cm","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Tp_tl_avg","Vcmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_Cc","operating_An","operating_An_model","optimum_val","alpha_g_lower","alpha_g_upper","alpha_old_lower","alpha_old_upper","alpha_s_lower","alpha_s_upper","alpha_t_lower","alpha_t_upper","Gamma_star_lower","Gamma_star_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Tp_at_25_lower","Tp_at_25_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Tp_tl_avg_lower","Tp_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","n_Ac_limiting","n_Aj_limiting","n_Ap_limiting","n_Ad_limiting","Vcmax_trust","J_trust","alpha_g_trust","alpha_old_trust","alpha_s_trust","alpha_t_trust","Tp_trust","remove_unreliable_param"
"420","Inf","25","1","21","1800","Curve 128","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","102.078673793026","2.46421812117565","17.1907489486411","103.619100423297","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","102.078673907432","2.46421825162683",NA,"103.619093223573","102.182757897583","2.46685380402208","11.395046963957","103.753198970983","4","8","1","1","","",NA,"17","5","12","8.64425690420264e-13","5.08485700247214e-14","2.25496274968615e-07","2.68394251431898e-07","-460.124804573335","Inf","102.182757897583","2.46685380402208",NA,"103.753198970983",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-236.062402286668",NA,NA,"-1.55192223385845","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"102.078673907432","102.078673907432","2.46421825162683","2.46421825162683","2.02988195282546","Inf","103.619093223573","103.619093223573",NA,NA,"102.182757897583","102.182757897583","2.46685380402208","2.46685380402208","2.03177531706151","Inf","103.753198970983","103.753198970983","7","10","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 129","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","180.971568878321","2.25477284332504","10.551538476795","36.5845346783753","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131",NA,"2.25477283513915",NA,"36.5845347057657","792.937429797773","2.25718437962896","13.5235369612239","36.6318830873982","4","8","1","1","","",NA,"17","5","12","4.19439253616977e-15","2.46728972715869e-16","1.57076087523171e-08","1.86957939480376e-08","-550.706190545886","Inf",NA,"2.25718437962896",NA,"36.6318830873982",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-281.353095272943",NA,NA,"-6.50129421369591","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"105.643488904149","Inf","2.25477283513915","2.25477283513915","4.32947397845296","Inf","36.5845347057657","36.5845347057657",NA,NA,"105.751207739413","Inf","2.25718437962896","2.25718437962896","4.33351227791185","Inf","36.6318830873982","36.6318830873982","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 130","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","81.7118439520476","2.06671531327534","14.1535368718952","94.6627798489062","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","81.7118441053953","2.0667153119941",NA,"94.6627811598191","81.7951611632247","2.06892572354642","13.9814325416876","94.7852954824639","4","8","1","1","","",NA,"17","5","12","1.48498363606454e-14","8.7351978592032e-16","2.95553681404972e-08","3.51779243757661e-08","-529.21410505653","Inf","81.7951611632247","2.06892572354642",NA,"94.7852954824639",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-270.607052528265",NA,NA,"-2.44598997777178","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"81.7118441053953","81.7118441053953","2.0667153119941","2.0667153119941","3.18941635605564","Inf","94.6627811598191","94.6627811598191",NA,NA,"81.7951611632247","81.7951611632247","2.06892572354642","2.06892572354642","3.19239127134764","Inf","94.7852954824639","94.7852954824639","6","11","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 131","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","139.373859282164","1.12609607010148","4.78546337353066","61.0589458983159","Inf","Inf","0","0","3.91475063366888e-05","0","0","36.9443833189131",NA,"1.12609205133977","4.7854148091605","61.0583913234145","106.694860530866","1.12729643922271","4.7898783855974","61.1374142230495","4","8","1","1","","",NA,"17","5","12","6.78708897913725e-08","3.99240528184544e-09","6.31854831574899e-05","7.52057676153523e-05","-268.516913193455","Inf",NA,"1.12729643922271","4.7898783855974","61.1374142230495",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-140.258456596727",NA,NA,"3.91475063366888e-05","3.91475063366888e-05",NA,NA,NA,NA,NA,NA,NA,NA,"88.7609394669829","Inf","1.12603101618352","1.12609205133977","4.7854148091605","4.7854148091605","61.0582082179456","61.05961202654",NA,NA,"88.8514440983192","Inf","1.12723533878761","1.12729643922271","4.7898783855974","4.7898783855974","61.1372308806022","61.1386365060316","10","0","7","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 132","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","172.725562980841","0.875282881478779","9.78956172080711","109.849236202776","Inf","Inf","0","0","0.000154452653749646","0","0","36.9443833189131",NA,"0.875230374106798","9.78926720197204","109.849858562571","219.480750949847","0.876166458200545","9.79839810162438","109.992028281753","4","8","1","1","","",NA,"17","5","12","9.47238646749066e-07","5.57199203970039e-08","0.000236050673366978","0.000280956498226604","-223.705867854279","Inf",NA,"0.876166458200545","9.79839810162438","109.992028281753",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-117.852933927139",NA,NA,"9.34174974996455e-05","0.000154452653749646",NA,NA,NA,NA,NA,NA,NA,NA,"161.385762702955","Inf","0.875169338950548","0.875413479575549","9.78920616681579","9.7893282371283","109.847256156566","109.850529949291",NA,NA,"161.550318858445","Inf","0.876105357765437","0.876349759505869","9.79833700953782","9.79845919371093","109.989422507665","109.992700537393","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 133","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","4","2","0","0","0","184.771272727265","0.842576805737335","13.7243264400586","106.510879896581","Inf","Inf","0","0","1.9674375938741e-05","0","0","36.9443833189131","184.770960607951","0.842648396722697","13.7246248860308","106.511559954611","184.959361359136","0.843549633453196","13.7374264747519","106.649409185975","4","8","1","1","","",NA,"17","5","12","1.74594790292863e-06","1.02702817819331e-07","0.00032047280355645","0.00038143893164881","-213.310336682115","Inf","184.959361359136","0.843549633453196","13.7374264747519","106.649409185975",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-112.655168341058",NA,NA,"-0.000427326894715556","1.9674375938741e-05",NA,NA,NA,NA,NA,NA,NA,NA,"184.769984045449","184.773284046833","0.842526326410196","0.842892537347698","13.7240145344683","13.7246859211871","106.509555621158","106.513153981735",NA,NA,"184.958383800887","184.9616871671","0.843427432582981","0.843794035193628","13.7368155538863","13.7374875668384","106.647402258477","106.651005276119","11","4","2","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 134","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0","0","121.499176164926","0.590732085653581","13.7678998697177","50.9731977802003","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","121.499176102919","0.590732059858769",NA,"50.9731975941067","121.623062107359","0.591363864811225","14.2306474110131","51.0391680494405","4","8","1","1","","",NA,"17","5","12","1.27551036561936e-14","7.50300215070213e-16","2.73916084790618e-08","3.26025352493146e-08","-531.799080302865","Inf","121.623062107359","0.591363864811225",NA,"51.0391680494405",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-271.899540151433",NA,NA,"-4.00091662604263","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"121.499176102919","121.499176102919","0.590732059858769","0.590732059858769","8.44534103160551","Inf","50.9731975941067","50.9731975941067",NA,NA,"121.623062107359","121.623062107359","0.591363864811225","0.591363864811225","8.45321838952192","Inf","51.0391680494405","51.0391680494405","14","3","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 135","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","174.940715329465","1.54910143668763","8.07376495102421","86.5846203069668","Inf","Inf","0","0","0.000110905311068528","0","0","36.9443833189131",NA,"1.54903192083675","8.07360577158199","86.5840648105605","127.795707921819","1.55068865509175","8.08113639492813","86.6961235090492","4","8","1","1","","",NA,"17","5","12","3.52087919972587e-07","2.07110541160345e-08","0.000143913356280904","0.000171291155631911","-240.530260358074","Inf",NA,"1.55068865509175","8.08113639492813","86.6961235090492",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-126.265130179037",NA,NA,"0.000110905311068528","0.000110905311068528",NA,NA,NA,NA,NA,NA,NA,NA,"127.459012038872","Inf","1.54903192083675","1.54915399114925","8.07354473642573","8.07360577158199","86.5833934238412","86.5849803379049",NA,NA,"127.588974959097","Inf","1.55068865509175","1.55081085596197","8.08107530284158","8.08113639492813","86.6954512534088","86.697040221286","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 136","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","171.614149957034","1.424647369124","16.3823125686496","53.4118331881473","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131",NA,"1.42464749011142",NA,"53.4118335439856","614.329767774143","1.42617119163521","7.36353006215248","53.4809601270806","4","8","1","1","","",NA,"17","5","12","1.41820075489316e-13","8.34235738172445e-15","9.1336506292525e-08","1.08712187100203e-07","-490.852409370668","Inf",NA,"1.42617119163521",NA,"53.4809601270806",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-251.426204685334",NA,NA,"4.41340134354234","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"154.234909294613","Inf","1.42464749011142","1.42464749011142","4.45947027932483","Inf","53.4118335439856","53.4118335439856",NA,NA,"154.392174119532","Inf","1.42617119163521","1.42617119163521","4.46362983231107","Inf","53.4809601270806","53.4809601270806","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 137","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","20.9596414709929","1.25037647830555","7.93900680592284","58.6091980551137","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","20.9596414253568","1.25037647104128",NA,NA,"20.981012814974","1.25171378469077","7.98319779685075","63.4218062708156","4","8","1","1","","",NA,"17","5","12","3.45463533576587e-16","2.03213843280345e-17","4.50792461428034e-09","5.36550349902494e-09","-593.148674632139","Inf","20.981012814974","1.25171378469077",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-302.574337316069",NA,NA,"-4.18159785632099","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"20.9596414253568","20.9596414253568","1.25037647104128","1.25037647104128","0.883187550087362","Inf","33.8938127552962","Inf",NA,NA,"20.981012814974","20.981012814974","1.25171378469077","1.25171378469077","0.884011339726327","Inf","33.9376787548018","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 138","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","153.415994697809","1.32895682013128","3.398609903045","41.1314235009486","Inf","Inf","0","0","4.3487409995693e-05","0","0","36.9443833189131",NA,"1.32896151930431","3.39860270441107","41.1304327853753","512.743559857029","1.33038288192635","3.40177273742905","41.1836645524019","4","8","1","1","","",NA,"17","5","12","1.53013069234784e-07","9.00076877851668e-09","9.48723815370768e-05","0.000112920720432074","-254.697339209233","Inf",NA,"1.33038288192635","3.40177273742905","41.1836645524019",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-133.348669604617",NA,NA,"4.3487409995693e-05","4.3487409995693e-05",NA,NA,NA,NA,NA,NA,NA,NA,"60.4279312981421","Inf","1.32890048414806","1.32896151930431","3.39860270441107","3.39860270441107","41.1303107150628","41.1326287063341",NA,NA,"60.4895463247224","Inf","1.33032178149124","1.33038288192635","3.40177273742905","3.40177273742905","41.1835423241037","41.1858633153621","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 139","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","77.2142923558364","1.75878695076331","15.7927362623066","84.6026978947921","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","77.2142930768966","1.7587872115074",NA,"84.602699078906","77.2930242301581","1.76066828508721","36.8849561078021","84.7121934572094","4","8","1","1","","",NA,"17","5","12","5.91033098796873e-13","3.47666528704043e-14","1.86458179950369e-07","2.21929624505321e-07","-466.588091083783","Inf","77.2930242301581","1.76066828508721",NA,"84.7121934572094",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-239.294045541891",NA,NA,"-7.6485533763512","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"77.2142930768966","77.2142930768966","1.7587872115074","1.7587872115074","3.80579887866452","Inf","84.602699078906","84.602699078906",NA,NA,"77.2930242301581","77.2930242301581","1.76066828508721","1.76066828508721","3.80934872227805","Inf","84.7121934572094","84.7121934572094","7","10","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 140","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","6","4","0","0","0","93.7325292732101","0.704661747065838","6.48111533466727","100.47161236906","Inf","Inf","0","0","0.0002273323051387","0","0","36.9443833189131","93.7319169057382","0.704785095684902","6.48094420641951","100.475048699257","93.8274901684249","0.705538883644163","6.48698928108958","100.605085366079","4","8","1","1","","",NA,"17","5","12","4.79381941105496e-07","2.8198937712088e-08","0.00016792539329145","0.000199871196254299","-235.283775872473","Inf","93.8274901684249","0.705538883644163","6.48698928108958","100.605085366079",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-123.641887936236",NA,NA,"0.000166297148888699","0.0002883674613887",NA,NA,NA,NA,NA,NA,NA,NA,"93.7316727651131","93.7349412223755","0.704540955059901","0.704785095684902","6.48094420641951","6.48100524157577","100.469779771712","100.477838668235",NA,NA,"93.8272457788631","93.830517568791","0.705294481903731","0.705538883644163","6.48698928108958","6.48705037317613","100.59980961939","100.607878945886","7","6","4","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 141","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","129.239786050306","1.27985867554788","10.7311693112552","93.7811090515461","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","129.239782915786","1.27985722717334",NA,"93.7810876467427","129.371561589795","1.28122607134063","7.76725603904479","93.9024608653314","4","8","1","1","","",NA,"17","5","12","2.26388791821553e-11","1.3316987754209e-12","1.15399253698666e-06","1.37352585166047e-06","-404.613707008426","Inf","129.371561589795","1.28122607134063",NA,"93.9024608653314",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-208.306853504213",NA,NA,"2.53832342387442","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"129.239782915786","129.239782915786","1.27985722717334","1.27985722717334","6.92168055218207","Inf","93.7810876467427","93.7810876467427",NA,NA,"129.371561589795","129.371561589795","1.28122607134063","1.28122607134063","6.92813672190791","Inf","93.9024608653314","93.9024608653314","10","7","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 142","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","122.209137218003","0.610101157331373","16.5805560694262","92.235490741441","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","122.20913604765","0.610101056376804",NA,"92.2354903219162","122.333745959064","0.610753577028907","47.5856997268003","92.3548631998535","4","8","1","1","","",NA,"17","5","12","2.09741478867899e-13","1.23377340510529e-14","1.11075353031412e-07","1.32206113974827e-07","-484.200028204711","Inf","122.333745959064","0.610753577028907",NA,"92.3548631998535",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-248.100014102356",NA,NA,"-9.03107745901701","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"122.20913604765","122.20913604765","0.610101056376804","0.610101056376804","5.48912201860797","Inf","92.2354903219162","92.2354903219162",NA,NA,"122.333745959064","122.333745959064","0.610753577028907","0.610753577028907","5.4942419751172","Inf","92.3548631998535","92.3548631998535","10","7","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 143","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","50.1906682173954","1.74645392872393","15.352088638451","118.366160873673","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","50.1906683188396","1.74645393497449",NA,NA,"50.2418449733455","1.74832181775982","8.03788945286752","620.213212463001","4","8","1","1","","",NA,"17","5","12","1.83501828693504e-15","1.07942252172649e-16","1.03895260802719e-08","1.23660094847902e-08","-564.759989832964","Inf","50.2418449733455","1.74832181775982",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-288.379994916482",NA,NA,"-1.82066648034414","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"50.1906683188396","50.1906683188396","1.74645393497449","1.74645393497449","1.26864087492103","Inf","81.1630902771979","Inf",NA,NA,"50.2418449733455","50.2418449733455","1.74832181775982","1.74832181775982","1.2698241946001","Inf","81.2681330501571","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 144","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","92.7224849223159","0.863124086125754","17.0581800957024","115.828797601978","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","92.7224849849842","0.863124091022245",NA,"115.828798488983","92.817028985651","0.864047227097545","77.8945246522695","115.978706262828","4","8","1","1","","",NA,"17","5","12","1.39845359885447e-15","8.22619764032043e-17","9.0698388300567e-09","1.07952674772115e-08","-569.378675517435","Inf","92.817028985651","0.864047227097545",NA,"115.978706262828",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-290.689337758718",NA,NA,"-11.7393682185","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"92.7224849849842","92.7224849849842","0.863124091022245","0.863124091022245","1.73310822413862","Inf","115.828798488983","115.828798488983",NA,NA,"92.817028985651","92.817028985651","0.864047227097545","0.864047227097545","1.73472477387158","Inf","115.978706262828","115.978706262828","5","12","0","0","2","2","0","0","0","0","0","2"
